Gene_Symbol,Mean_T1D,Mean_Control,Log2FC,P_Value,FDR
PCBD1,6.046977370660718,6.166210051338872,-0.11923268067815407,0.5490816662841123,0.8619861447124842
MAP1LC3C,4.039754415004616,4.149986728588501,-0.11023231358388497,0.5490421471566123,0.8619861447124842
EPB42,4.587622321520414,4.788545523553755,-0.2009232020333407,0.5491595593710626,0.862008297897783
RPS17,15.21388656462841,15.165165664857632,0.0487208997707782,0.5493380871019967,0.8621883924263716
ADPRH,5.5472721523317325,5.428555285102207,0.11871686722952557,0.5494404224764905,0.8622488747990906
EPS15P1 /// EPS15P1,2.508972337294897,2.707973023284751,-0.1990006859898541,0.549612619184425,0.8624189653172535
RASIP1,5.982020052925345,6.141300374157713,-0.15928032123236768,0.5497772157472535,0.8625770920390214
MKI67,6.703581553232541,6.800123636492311,-0.0965420832597701,0.549902985643311,0.8626601791924109
ETV7,7.2689959057912095,7.208466718295996,0.060529187495213854,0.5499578323286579,0.8626601791924109
SCD,5.184399578131325,5.230844245420871,-0.04644466728954555,0.5501247290258605,0.8627956935845388
GEMIN8,6.613324337903145,6.692383320732486,-0.07905898282934132,0.5501719043515764,0.8627956935845388
TPSB2,5.731779394560645,5.59752163351396,0.13425776104668508,0.5503317766381915,0.862924308250351
SCT,3.512029184743381,3.3807853705478546,0.13124381419552655,0.5504454651443785,0.862924308250351
ELAC2,7.255650493665509,7.344915305228407,-0.08926481156289867,0.5504221383461007,0.862924308250351
SLC43A3,8.875306004149376,8.833723397882567,0.04158260626680921,0.5505804045225939,0.8630357419534745
PGRMC2,8.230961399028592,8.179788224368055,0.05117317466053706,0.5506898472370151,0.8631071883808719
BRINP3,2.2278638822224726,2.3671493440674003,-0.13928546184492774,0.5508614784633871,0.8631432104120995
CASK,7.470674357697285,7.40577644156167,0.06489791613561469,0.5508303042201134,0.8631432104120995
ESR1,5.0243560861108945,4.943194916137876,0.08116116997301859,0.5509044271561059,0.8631432104120995
ZNF670 /// ZNF670-ZNF695 /// ZNF695,5.712247279553446,5.818735991658959,-0.10648871210551292,0.5510238939075898,0.8632303148442187
MAPKAPK2,8.277919744391882,8.344573491492833,-0.06665374710095051,0.5511356164300107,0.8633052684343527
APRT,9.82924194138191,9.778847231280235,0.050394710101675955,0.5515527810143912,0.8637165524838711
HOXA10,5.147508614013101,5.047389345111992,0.10011926890110878,0.5516402048138696,0.8637165524838711
CHD7,6.280842791089633,6.182149602254074,0.09869318883555867,0.5516538128776008,0.8637165524838711
CDK5R1,5.6330737803317374,5.721358012916679,-0.08828423258494134,0.551518184831645,0.8637165524838711
PPP1R13L,6.634532647747685,6.7452520239732,-0.1107193762255152,0.5517298896072256,0.8637356026921874
DNAJC16,7.38547240412792,7.452230097616522,-0.0667576934886025,0.5520100164063496,0.8637878905102326
EFCAB11,5.085270224001806,5.196581890131917,-0.11131166613011079,0.5518599999239024,0.8637878905102326
RAPGEF4,3.544548441289069,3.354800788587665,0.18974765270140415,0.5519083676372635,0.8637878905102326
PFKFB1,5.222444263624293,5.358565369963255,-0.1361211063389618,0.5520189426812341,0.8637878905102326
COL14A1,4.534973735869128,4.434316737099006,0.10065699877012246,0.5522162520074925,0.8637939596732573
MUC3A /// MUC3B,7.830278542980607,7.770648070298993,0.059630472681614144,0.5523022704767113,0.8637939596732573
HDAC6,6.861581340431064,6.9371425886635265,-0.07556124823246257,0.5524276224207431,0.8637939596732573
IBSP,5.783560412238596,5.618485457849174,0.16507495438942144,0.5522712833582706,0.8637939596732573
SERPINE2,7.701464586996834,7.780436852165958,-0.07897226516912426,0.5525980447898619,0.8637939596732573
DCT,4.751899258723691,4.664697443526691,0.08720181519699999,0.5525204009792322,0.8637939596732573
MCF2,5.080893944744183,5.179416944367863,-0.09852299962367983,0.5525973773122513,0.8637939596732573
GTPBP8,9.445725778777344,9.40340340605939,0.04232237271795469,0.5524937166035536,0.8637939596732573
CORT,6.623796613381068,6.5296058204736385,0.09419079290742971,0.5523951293096465,0.8637939596732573
GGCT,9.96367373682012,10.019396632974956,-0.05572289615483683,0.5526787323647532,0.8638201766982351
CLCN7,7.764397136775928,7.838672267479528,-0.07427513070360003,0.5528011834949806,0.8639116552884671
PPCS,9.908512715154245,9.855443652438796,0.05306906271544953,0.5531284173752291,0.864004089548923
TRIM28,10.569881430763052,10.49731762600369,0.07256380475936197,0.5531270533368138,0.864004089548923
DIRAS3,4.7913043861708955,4.957713177634582,-0.16640879146368626,0.5539471280755767,0.864004089548923
AGPAT1,9.222814880540133,9.180634313042871,0.042180567497261734,0.5532846529927228,0.864004089548923
MAPKBP1,7.025121055433082,7.169837396956853,-0.14471634152377177,0.5536748137233374,0.864004089548923
MAGEC2,5.038401190155931,5.164801812551301,-0.1264006223953693,0.5539049042933272,0.864004089548923
KIR2DL2,6.845574641113332,7.0049577971830805,-0.1593831560697483,0.5535245237869022,0.864004089548923
BCORL1,7.556829428850347,7.620137046658425,-0.06330761780807848,0.5536403064177872,0.864004089548923
ZNF239,5.964938232745692,5.819745302361149,0.1451929303845434,0.553694951761819,0.864004089548923
LLPH,6.28958361730312,6.375276004350275,-0.0856923870471551,0.5535223683875133,0.864004089548923
POLL,5.2701718493159895,5.3795325508318825,-0.10936070151589306,0.5538695181791788,0.864004089548923
POLR1B,8.89234420012863,8.820646615617354,0.07169758451127528,0.5532124196203587,0.864004089548923
GC,4.38167794718141,4.555984733017079,-0.17430678583566905,0.5534529344748997,0.864004089548923
CLUAP1,7.572388146156166,7.624237299609416,-0.05184915345324992,0.5539044207924347,0.864004089548923
PLEKHS1,3.2496696846513182,3.442999584929561,-0.19332990027824293,0.5534871126748694,0.864004089548923
LOC101928747 /// RBMX /// SNORD61,11.196443378089377,11.231316146537381,-0.03487276844800391,0.5530481258912275,0.864004089548923
CNOT6,8.685134069763468,8.62122728102787,0.06390678873559708,0.5538717716023803,0.864004089548923
CYTH3,3.5914979312111015,3.715572810827893,-0.12407487961679164,0.554091166858074,0.8641290237810836
GLI1,5.657588208544895,5.520737193369918,0.1368510151749769,0.5544195166105211,0.8643730778798314
CDC37L1,7.758005819125607,7.68649197962673,0.07151383949887702,0.5545034839229107,0.8643730778798314
CAMKMT,6.018876902188004,5.90747217629179,0.11140472589621364,0.554343679705565,0.8643730778798314
SLC6A2,4.36030102598074,4.2913576861651155,0.0689433398156245,0.5544991960975039,0.8643730778798314
GUCY1B2,3.778003675615671,3.6492293920989405,0.12877428351673048,0.5548041670571868,0.8646792382764756
OSGIN2,5.622086868619818,5.702038321867076,-0.07995145324725783,0.5548278471574988,0.8646792382764756
ABTB2,6.769740558361055,6.642399051397252,0.12734150696380286,0.555096983353409,0.8647218097823286
OSMR,5.5648873940076955,5.425093107671046,0.1397942863366497,0.555168023467817,0.8647218097823286
MIR6824 /// SLC26A6,7.625035782805252,7.57539072563502,0.04964505717023204,0.5555589696144994,0.8647218097823286
VPRBP,7.509894275875762,7.459946730424718,0.04994754545104474,0.5553470746424998,0.8647218097823286
KLRC3,8.279617740287566,8.17739115799992,0.10222658228764558,0.5551805335401949,0.8647218097823286
HTR1A,4.872367523976662,4.723553945592915,0.14881357838374676,0.555417347810499,0.8647218097823286
CREBZF,7.499489149192874,7.573970956340074,-0.07448180714720021,0.5555258709206712,0.8647218097823286
MAPT,5.336352305593365,5.419676633245731,-0.08332432765236675,0.5555437149779968,0.8647218097823286
MAP7D3,6.92824722651629,7.008386959752318,-0.0801397332360283,0.554938496576121,0.8647218097823286
MRPL40,9.407997343790628,9.366511238507583,0.041486105283045305,0.55512438239857,0.8647218097823286
LHFP,4.163289106823323,4.341434618776483,-0.17814551195315964,0.555424635217797,0.8647218097823286
GALNT12,7.761024571967808,7.7009885092075265,0.06003606276028162,0.5556360641954359,0.8647422164441866
CFLAR,9.83840704552098,9.804979182253486,0.03342786326749447,0.5558037556595098,0.8649035990487364
ZKSCAN1,8.033174174274338,8.102763190563588,-0.06958901628924963,0.5559453071604077,0.8650242719632639
HDGF,10.641111791978679,10.69482712197958,-0.05371533000090167,0.556038557997692,0.8650697722273291
LAMA3,4.1458194837085935,4.286703800721125,-0.14088431701253157,0.5566261365974526,0.8655853453129182
SPATA20,8.16449521377605,8.04602880124047,0.11846641253558055,0.5565772356905534,0.8655853453129182
MPO,6.542203388589707,6.412703306443312,0.12950008214639475,0.5564947491142371,0.8655853453129182
NCALD,8.28564882667358,8.346517761382138,-0.0608689347085587,0.556521740578447,0.8655853453129182
NKX2-1,4.206031783633395,4.12787967083738,0.07815211279601453,0.5568264939172719,0.8657972923713678
KHDRBS1,9.81646653899334,9.79171712175574,0.024749417237600824,0.5570151800479264,0.8659679404876665
ENAH,4.453185011530794,4.614329290963476,-0.1611442794326825,0.5570643932371271,0.8659679404876665
NLGN3,5.179141969487313,5.057600282482272,0.12154168700504098,0.5573072720989085,0.8661462491279609
SOBP,6.681587904192601,6.577141114402216,0.10444678979038535,0.5572879291329977,0.8661462491279609
CYP2A6,6.585359799554796,6.5399673102152605,0.04539248933953566,0.5575400004801556,0.8662091167363264
MYH11,4.766986032271049,4.688638159949167,0.07834787232188223,0.5574199459871524,0.8662091167363264
RAB33B,7.685209986917916,7.604120310339521,0.08108967657839461,0.5575212057288098,0.8662091167363264
REG1A,4.194943926870567,4.06618856633382,0.12875536053674708,0.5576135349799543,0.8662237845119635
SHPK /// TRPV1,5.500208281794428,5.393763331263624,0.10644495053080316,0.5578975302999646,0.8665041323227252
MYB,6.411179706674982,6.491605119603484,-0.08042541292850203,0.5581464341154073,0.8665041323227252
UGT8,4.77722312006366,4.93418895200915,-0.15696583194549074,0.5580985227807282,0.8665041323227252
INHA,6.2418427546100155,6.351896328497517,-0.1100535738875017,0.5581786885683792,0.8665041323227252
TBL1XR1,8.509095403208558,8.583759683051444,-0.07466427984288515,0.5580430120707859,0.8665041323227252
POLR2J,11.81771749171825,11.77051398573225,0.04720350598599943,0.5581224024745054,0.8665041323227252
DONSON,7.4675943623947525,7.408045879888071,0.05954848250668121,0.5588493020850109,0.8667961995124942
CEND1,7.441030354598164,7.354640878732461,0.08638947586570289,0.558565069945727,0.8667961995124942
EHBP1L1,9.29281128262283,9.365965551705104,-0.07315426908227352,0.5591720245108268,0.8667961995124942
RPL9,15.29703605561304,15.262292516724173,0.03474353888886661,0.558866462648096,0.8667961995124942
KCTD12,11.055298013681387,11.136972327177327,-0.0816743134959399,0.5591143848838315,0.8667961995124942
STAT3,10.91794260736525,10.964511707019506,-0.04656909965425626,0.5588555930973886,0.8667961995124942
NEUROD2,6.91057723987167,6.962961668292761,-0.05238442842109059,0.5585310889745825,0.8667961995124942
GUF1,6.611250540776639,6.678469401908477,-0.06721886113183828,0.5589867749612898,0.8667961995124942
PLA2G2F,6.128917022785604,5.991491924630338,0.1374250981552656,0.5592005966370283,0.8667961995124942
B4GALNT1,5.495631831458237,5.664784597561041,-0.16915276610280383,0.5590969586683151,0.8667961995124942
LIMD2,9.619325845612805,9.549227218785289,0.07009862682751589,0.5589687409093953,0.8667961995124942
PRM1,5.160150413698062,5.009893563413755,0.15025685028430757,0.558612752285655,0.8667961995124942
PTPN6,11.883859623713159,11.825825303114039,0.05803432059911984,0.5591246926943583,0.8667961995124942
MRPS18A,8.53899432490188,8.508646325295043,0.030347999606837206,0.5592718206628889,0.8668071853507964
IGF2-AS,4.409382127114085,4.319899657719705,0.08948246939438054,0.5595259151577437,0.8669027563174261
PPIP5K1,5.888062193159216,5.720140157010295,0.1679220361489211,0.5594680751139706,0.8669027563174261
SRSF5,11.354194659445326,11.397028276185688,-0.04283361674036179,0.5594480403722948,0.8669027563174261
MAGEA4,4.632992282830858,4.791032486224141,-0.15804020339328329,0.5598082648903911,0.8671413982800729
SEC22A,7.2122963220571155,7.272997615125351,-0.06070129306823535,0.5597910625531505,0.8671413982800729
DDX39A,11.22469831835439,11.17613309329378,0.04856522506061012,0.5600477056937702,0.8672542723446076
NTSR1,4.253575823836695,4.141088057878584,0.11248776595811183,0.5601378130444751,0.8672542723446076
TNNI3,5.667041195455923,5.822426851164162,-0.1553856557082396,0.5601320311304647,0.8672542723446076
TMEM8B,7.313529579309697,7.424413993686405,-0.1108844143767076,0.5600633319460346,0.8672542723446076
WDYHV1,6.977728107271254,7.057942243032072,-0.08021413576081837,0.5602597963799221,0.8673437741208072
LINC00921 /// ZNF263,8.99891232326787,8.94907130203912,0.04984102122874923,0.5604422753278029,0.8675268985288347
MIR3658 /// UCK2,7.475561615472822,7.557924433918053,-0.08236281844523141,0.5605737231995256,0.8676309973707728
KRT20,4.703255647102669,4.516112223052367,0.18714342405030138,0.5606869074530545,0.8677068079958813
EYA4,4.432809107333231,4.613228834825746,-0.18041972749251478,0.560788837901308,0.8677651871119965
RANGRF,9.667066345957068,9.633415789998176,0.033650555958891104,0.5610071742779981,0.8679298608592245
ZCCHC14,5.173239848695465,5.1230041694167925,0.05023567927867223,0.5610236969638317,0.8679298608592245
LYZL6,6.304338726888372,6.415833299169738,-0.11149457228136583,0.5610984531111748,0.8679461592992478
ARID5A,8.398242216456156,8.316490038871908,0.08175217758424758,0.5614793681750394,0.8680111103173321
FNTA,11.176673168563903,11.213132662172901,-0.03645949360899792,0.5614335521132096,0.8680111103173321
SCARA3,6.086386948654253,5.9411179754155485,0.14526897323870447,0.5614586673761532,0.8680111103173321
DEF8,8.357070810611269,8.406732120602681,-0.049661309991412494,0.561355549790628,0.8680111103173321
OIP5,5.628584513166278,5.749158541922694,-0.12057402875641543,0.5612901620922072,0.8680111103173321
MS4A2,7.027020354059274,6.919814486205613,0.10720586785366049,0.5615713575929918,0.8680111103173321
PRPF18,7.729778218730963,7.657429253907677,0.07234896482328601,0.5615900220950613,0.8680111103173321
TOMM22,8.286678782148503,8.161229109465781,0.12544967268272167,0.5617683373149271,0.8680122066479844
ZBP1,6.250434455364224,6.125263106217713,0.12517134914651074,0.5617834089197129,0.8680122066479844
GPRIN2,6.665819691134381,6.769719001623348,-0.10389931048896717,0.5616965398661876,0.8680122066479844
TST,8.314420516470747,8.206510913282457,0.1079096031882898,0.5618516310471111,0.8680183806129066
PPFIA2,4.486201711574307,4.649391553981647,-0.16318984240733947,0.5619808753925348,0.8681188171139682
LRRC15,6.444069419848344,6.322326922373834,0.12174249747451071,0.5623238564709377,0.8682074201628718
CR1,7.587387372253751,7.516984972307672,0.07040239994607944,0.5622460662891755,0.8682074201628718
CLN5,7.71869021617817,7.7651583677792955,-0.046468151601125385,0.562119099725906,0.8682074201628718
ADCY7,10.042457045088002,9.999511985761808,0.0429450593261933,0.5621959264340368,0.8682074201628718
RP3-522P13.2,7.79835026476781,7.853897526628136,-0.0555472618603261,0.5623967899157469,0.8682074201628718
ZNF804A,5.469584719273073,5.628611766190133,-0.1590270469170596,0.5624236746967031,0.8682074201628718
CC2D1A,6.006783309613408,5.9279601415519885,0.07882316806141976,0.5626136058494821,0.8684014256573493
ST7L,4.4422365497981025,4.581242858114876,-0.13900630831677319,0.5629047474568958,0.8687515886582102
IKZF3,6.029864361452029,5.868372904281988,0.1614914571700412,0.5630738898157266,0.8689134072687309
AC074212.6,3.74756228138096,3.6558958324069413,0.09166644897401888,0.563249226589754,0.8690847468159064
ACP2,8.523755458448374,8.476289125226712,0.04746633322166183,0.5633754911255334,0.8691803381919616
BPGM,7.4942895977756505,7.544750991218947,-0.05046139344329692,0.5635195938203214,0.8691897327631967
OR2F1,5.47684814961627,5.635100794791832,-0.15825264517556192,0.5635745192899662,0.8691897327631967
DUOX2,4.619317774436962,4.814910674203847,-0.19559289976688454,0.5635340876046311,0.8691897327631967
MOK,5.598461144844647,5.7030621025720905,-0.1046009577274436,0.5636600674022142,0.8692224795687956
CDKN2C,6.71406914271077,6.626966945557446,0.08710219715332368,0.5637424827902925,0.8692503884667202
IFNGR1,11.035545363627334,11.093278483435798,-0.057733119808464295,0.5639354697036081,0.8694487648921131
DZIP3,7.3518818178852605,7.4060243671612795,-0.054142549276019025,0.5640078669304274,0.8694611978515714
ZKSCAN8,6.052744719330907,5.926104789665589,0.126639929665318,0.5642551526932955,0.869743201260252
KIF1B,7.7492798511182075,7.799606729601234,-0.05032687848302686,0.5643428905324247,0.8697792411387524
ORM1 /// ORM2,4.513197028685827,4.383150754963028,0.1300462737227992,0.5644765606861505,0.8698860567472433
ATP2A2,8.762578678611261,8.81063748774776,-0.04805880913649929,0.564647548265066,0.8700503494245089
ANPEP,9.035793385215948,8.908198079525505,0.12759530569044308,0.565234439032647,0.8700893391369954
PTGER4P2-CDK2AP2P2,5.598768444276493,5.454666290703533,0.14410215357295986,0.5648192667859032,0.8700893391369954
HSD3B1,4.322891372856312,4.503823970562555,-0.18093259770624304,0.5652560218475319,0.8700893391369954
BAZ1A,9.739978039229175,9.694112244837287,0.045865794391888315,0.5654331468547823,0.8700893391369954
SMAD5,6.328971595194511,6.227453011021608,0.10151858417290249,0.5656385448507318,0.8700893391369954
KIZ,8.32704905609893,8.375486815734686,-0.04843775963575503,0.5650816645330095,0.8700893391369954
CDH15,4.791804868236496,4.701176380145639,0.09062848809085722,0.565447020773197,0.8700893391369954
PPFIA3,5.943520848646965,5.834887469796634,0.10863337885033086,0.565317577673684,0.8700893391369954
ELTD1,3.477074243728288,3.279877918878277,0.19719632485001126,0.5655742371265935,0.8700893391369954
STAU1,10.225861965340789,10.255267162508671,-0.02940519716788259,0.5656006710099001,0.8700893391369954
ALDH9A1,10.373405204070368,10.311473187888026,0.06193201618234134,0.5649095621435938,0.8700893391369954
PWWP2A,5.39436341441975,5.226305253191616,0.16805816122813422,0.565299228282956,0.8700893391369954
DCLRE1C,8.751719194379426,8.80497454662307,-0.05325535224364408,0.564795850578444,0.8700893391369954
FAHD2A /// FAHD2B /// FAHD2CP,3.4313550176490595,3.554226218446876,-0.12287120079781655,0.565446391008159,0.8700893391369954
CYP2C18,4.567820253505133,4.670180566083921,-0.10236031257878864,0.5654047504252484,0.8700893391369954
NOS1,6.596287624747705,6.508460108670026,0.08782751607767914,0.5657967646282676,0.8700951232756788
CYTIP,11.520674900288792,11.472596239159012,0.04807866112978054,0.5658354449478313,0.8700951232756788
NOVA2,4.906728411051305,4.801390410755627,0.10533800029567786,0.5657882429724179,0.8700951232756788
MKNK2,12.370698518600808,12.323812697825502,0.04688582077530512,0.56602062134767,0.870181856161274
NEK3,7.072025071181454,7.115887646185702,-0.043862575004248505,0.5659596500081774,0.870181856161274
GPRC5D,7.148271128941036,7.028794497550538,0.1194766313904978,0.5663115009953025,0.8705300200126835
MVK,6.57333135026473,6.507449432882344,0.06588191738238613,0.5665341378764378,0.870676973933557
PDLIM1,9.898451052895028,9.951974579721147,-0.05352352682611894,0.5665359458950574,0.870676973933557
CHODL,4.685334486760392,4.538454087547804,0.14688039921258778,0.5666407733925996,0.8706951126257073
RFWD3,6.6742578835028645,6.57470495239356,0.09955293110930441,0.5667410215144911,0.8706951126257073
TPGS2,8.504852894402854,8.444449103591326,0.06040379081152736,0.5667171612631904,0.8706951126257073
CRK,8.6172051145553,8.575166577568858,0.042038536986442665,0.5670797920183764,0.8710175462130194
RPGRIP1,7.481293421775877,7.530311639081195,-0.04901821730531797,0.5670559752544443,0.8710175462130194
KCNJ10,4.875307267958992,4.721461789603824,0.15384547835516837,0.5674777772439374,0.8713755483696112
RPL29,14.793241842694231,14.751886093850429,0.04135574884380233,0.5674084746471558,0.8713755483696112
IFNA2,2.9932556339819785,2.837153660260629,0.15610197372134937,0.5677464618982307,0.8713755483696112
FLT4,5.437099904665036,5.560384671516398,-0.12328476685136192,0.5677749654808741,0.8713755483696112
FSCN2,3.1752269527860344,3.0396900902588375,0.13553686252719688,0.5675223482580832,0.8713755483696112
NFX1,8.025505347628762,8.066514177558986,-0.04100882993022381,0.5677244584827857,0.8713755483696112
TRH,5.6624109418314745,5.52262233838425,0.13978860344722488,0.5678286684788135,0.8713755483696112
GRM5,4.283993174577782,4.145847001569863,0.13814617300791898,0.5677146799401358,0.8713755483696112
DGKZ,10.463497409718297,10.39604956155821,0.06744784816008753,0.5679899779739273,0.8714009140392269
OR51E2,4.399230255340313,4.275816311824108,0.12341394351620494,0.5680158849151039,0.8714009140392269
RNF141,8.497699559005692,8.550201907933095,-0.05250234892740302,0.5680386276496922,0.8714009140392269
ANKMY2,9.563602256138081,9.521457255043366,0.042145001094715084,0.5683609215780702,0.8717729633194209
NCOA3,9.44242877291837,9.390387261943717,0.052041510974653704,0.568410162987106,0.8717729633194209
RAPGEFL1,3.3329325964571406,3.3877146491453303,-0.0547820526881897,0.5684901575844389,0.8717967184561093
GFI1,6.782371314513673,6.6273877906318335,0.15498352388183978,0.5688853734474523,0.8721302397438687
GABRA4,5.791644146009242,5.671334807722569,0.12030933828667312,0.5689540494155537,0.8721302397438687
ARPC5L,10.5864490987481,10.619384415515782,-0.032935316767682465,0.5689657657285749,0.8721302397438687
NPAS1,4.570774571179895,4.429700358395626,0.14107421278426902,0.5687909246149366,0.8721302397438687
MAPK1,9.52495495532532,9.5761542583936,-0.051199303068280244,0.5690556243155857,0.8721690590411817
BHMT2,4.4538531398394845,4.607823871699522,-0.15397073186003762,0.569829289379238,0.8724917247129649
KDELC1,4.68935174038197,4.856513847039589,-0.167162106657619,0.5697003556632817,0.8724917247129649
LINS,8.137878065781134,8.055441997129131,0.0824360686520027,0.5695704130826444,0.8724917247129649
TLE3,8.40964582535994,8.460623168369915,-0.050977343009975584,0.5698471664107541,0.8724917247129649
VPS13B,7.36239177065506,7.275352049076633,0.0870397215784271,0.5696283521462833,0.8724917247129649
BCHE,4.809374726691666,4.922997362289248,-0.11362263559758201,0.5695433297341758,0.8724917247129649
LCN1,5.992411869242397,6.12741798913423,-0.1350061198918331,0.5697691974322897,0.8724917247129649
SHCBP1,5.524353002794891,5.682903025157178,-0.1585500223622871,0.5697536545684286,0.8724917247129649
HYOU1,9.79794434245133,9.753372068782058,0.04457227366927263,0.5696773991846429,0.8724917247129649
RP3-522P13.1,5.730776442211468,5.867915075093754,-0.13713863288228634,0.5701308215125617,0.8726881985422447
MS4A4A,7.612566099481434,7.717505235983882,-0.10493913650244835,0.5701692040790248,0.8726881985422447
SMG9,7.46954437338368,7.411703231516552,0.05784114186712852,0.5701614455203884,0.8726881985422447
PIGR,7.333206269288103,7.225825835358667,0.10738043392943553,0.5702641563673658,0.872734692934543
TEAD3,5.2424670183201645,5.078212174916285,0.16425484340387975,0.5713035337826656,0.8729998668986028
PRDM5,6.607251608767683,6.711404301595551,-0.10415269282786799,0.5709674293893569,0.8729998668986028
DDX25,4.854791647231022,5.005555721124466,-0.15076407389344393,0.5710232727968124,0.8729998668986028
ROM1,5.6888217865285196,5.559250747736503,0.12957103879201615,0.5707340640395537,0.8729998668986028
NRG2,4.311452745588983,4.217043058194532,0.09440968739445044,0.5709067881689526,0.8729998668986028
TFAP4,6.057950318034689,6.192185774686574,-0.13423545665188463,0.5713726005181476,0.8729998668986028
MAGEL2,3.8095617868421963,3.9560462455477037,-0.14648445870550741,0.5711240267083432,0.8729998668986028
RGS9,5.187636008176222,5.327274726851312,-0.1396387186750898,0.5708936658823761,0.8729998668986028
TP53AIP1,3.819980786860362,3.93249796432287,-0.11251717746250822,0.5713363912768767,0.8729998668986028
AKAP1,7.7916484520895315,7.74346979184456,0.04817866024497164,0.570645825276229,0.8729998668986028
TMEM160,8.62209659707451,8.572807025458147,0.04928957161636305,0.5712114003281205,0.8729998668986028
ADAM29 /// LOC101928551,4.6760716180114,4.570748974104812,0.10532264390658774,0.5708370607528216,0.8729998668986028
FZD4,5.82958923999018,5.695948615981483,0.13364062400869692,0.571406350172774,0.8729998668986028
ARMCX3,8.917294794477487,8.958495228978045,-0.0412004345005581,0.5707964457624539,0.8729998668986028
ANKRD36BP2,2.3377763782256333,2.1877881527574896,0.14998822546814372,0.5712537748211128,0.8729998668986028
ARTN,4.9182226279639405,4.852451506250534,0.06577112171340627,0.5718189932278819,0.8733420985457924
IGSF1,6.494482183051738,6.362118493559959,0.132363689491779,0.572082693187266,0.8733420985457924
AKAP6,5.0339391430172515,4.967795020413707,0.06614412260354463,0.571959714230598,0.8733420985457924
RBM4B,8.152632371051757,8.089981674539272,0.06265069651248467,0.5718193569794687,0.8733420985457924
CDC6,5.300434361475234,5.180151648803794,0.12028271267143964,0.5719636770167955,0.8733420985457924
WWC1,4.538656838973655,4.4727493845919915,0.06590745438166312,0.5718879104505076,0.8733420985457924
EIF5A2,5.719254620895645,5.852560432202977,-0.13330581130733155,0.5720686513853477,0.8733420985457924
C2,7.235805078016382,7.303135723284697,-0.06733064526831534,0.5721866357452295,0.8733998267179107
PIP,5.702709195039391,5.544608358596089,0.1581008364433023,0.5722497569801775,0.8733998267179107
SERGEF,6.7667625131858,6.6597007507664445,0.10706176241935506,0.5725208659293454,0.8734190656998649
SH3TC1,9.048787553592152,8.964182538371356,0.08460501522079689,0.5724489580308532,0.8734190656998649
PCYOX1L,9.63819143076488,9.676794684915697,-0.03860325415081611,0.572436276124662,0.8734190656998649
PMPCB,11.421303546110742,11.4715259590118,-0.05022241290105711,0.5724569451215659,0.8734190656998649
RAD51,4.811169007935256,4.691043568003978,0.12012543993127789,0.5727923273930052,0.8736662533028718
SPRY1,6.99956587713266,6.923979152453789,0.07558672467887106,0.5729159705108279,0.8736662533028718
MYOM2,8.591900555171586,8.853817021296837,-0.26191646612525155,0.5728988187970351,0.8736662533028718
SPA17,5.903066890132262,6.017574466475107,-0.11450757634284514,0.5729414726617353,0.8736662533028718
USP33,8.875669081907347,8.8356596466609,0.0400094352464464,0.573322945387215,0.874149323884049
CDK1,6.4141283558117435,6.298104685376972,0.11602367043477102,0.5734537238257476,0.8742500933451751
ULK2,7.3209789489463395,7.36680935772738,-0.04583040878104061,0.5740344077600237,0.8745493983579792
SLCO5A1,4.597613354421483,4.737820718640562,-0.1402073642190791,0.5741677256108286,0.8745493983579792
ILK,10.313450460536611,10.257487759798138,0.05596270073847265,0.5738674688017374,0.8745493983579792
IFI30 /// PIK3R2,14.068183452300527,14.118312468360259,-0.05012901605973141,0.5737803607743529,0.8745493983579792
DNAJC12,5.093940303903911,5.251954175539515,-0.1580138716356041,0.5738496664272291,0.8745493983579792
COG5,8.572384522148518,8.520026296877182,0.05235822527133571,0.5739971412271588,0.8745493983579792
GIPC1,7.705779984089393,7.629291876051941,0.07648810803745221,0.5741367089312096,0.8745493983579792
XPA,9.027121161777378,9.07123993025243,-0.044118768475051695,0.5741159337705424,0.8745493983579792
RPL13 /// SNORD68,13.739889532228492,13.769863222497511,-0.02997369026901886,0.574377992707183,0.8747710808471466
FGR,11.987383952557696,11.928335118543679,0.059048834014017615,0.5745820081112112,0.8748846146488305
RPS29P28 /// RPS29P28,5.218528728266527,5.374795313608078,-0.1562665853415508,0.5745715790547613,0.8748846146488305
CHMP3 /// RNF103-CHMP3,9.829871092592995,9.79345933965505,0.03641175293794596,0.5748139785376839,0.8749421015808985
DCTN3,10.830935102124377,10.863878356250474,-0.03294325412609744,0.5747709262377427,0.8749421015808985
ABCD2,6.072000674173696,5.949155211103309,0.12284546307038635,0.5747272092829451,0.8749421015808985
GABARAPL3,5.26903512581534,5.126174080724443,0.14286104509089714,0.5753116113078289,0.8750375704332453
LCAT,4.663065106489026,4.576705721532804,0.08635938495622231,0.5751693380033731,0.8750375704332453
COL7A1,5.1096319489466735,5.027024305005585,0.08260764394108833,0.5751984945919367,0.8750375704332453
RAB11FIP2,8.848714447928366,8.895218835674966,-0.04650438774659982,0.5750444753065214,0.8750375704332453
MUC5AC,5.0804259425866505,5.019439158826895,0.060986783759755525,0.575238929780008,0.8750375704332453
C2orf54,6.509087192614025,6.376750477522429,0.13233671509159617,0.5750470509197303,0.8750375704332453
PAPOLB,2.8558554766189443,2.9711929907334245,-0.11533751411448012,0.5753299186733124,0.8750375704332453
